sentence	label
Urgent safety issue! Tree branches are obstructing the traffic signal on Whitney at Hawthorne. The has been one accident this week as well as a near miss. This is a popular pedestrian crossing. Please come trim these branches, especially those on southbound Whitney side. Trees are on city property.	Tree Removal & Trimming
The sidewalk at Amici's is coming up and is a tripping hazard. area on Hawthorne	Sidewalk Repair
The sidewalk and curb have been beaten down and are falling apart, mostly due to restaurant customers and affiliates continuously parking on the sideway, despite it being a posted no parking zone. Fixing the sidewalk, raising the curb, and additional signage may help fix this chronic problem.	Sidewalk Repair
Charging station down again.  3 of 4 Hamden Town charging stations are now down.	General Issues
Hamden volunteers have cleaned up the trash from the Spring Glen Municipal Parking Lot.  Could Hamden now do its job and remove this abandoned car?  (Honestly, how long does it have to sit there before someone takes action?)	Blight - General
In the municipal parking lot behind the Mobil Gas station is a large quantity of trash bags recently dumped.  The trash includes the type of boxes that candy bars are displayed in, leading me to believe the trash is from a local business.	Blight - Illegal Dumping
About a month ago I reported the illegal dumping of many bags of trash in the Hamden municipal parking lot behind the Mobil gas station.  It was still there on 7/29/2018.
In addition, there now is more dumping in the parking lot on the WEST side of the lot (behind the Mobil building) consisting of chair cushions and rugs in separate spots.	Blight - Illegal Dumping
Some 50+ feet of sidewalk needs replacement/repair due to very poor condition.	Sidewalk Repair
The space of the municipal parking lot behind the Mobil and next to the Walgreen's is a garbage magnet, mostly unused for parking

This problem's been raised here on SCF several times this year:
June (still Open): https://seeclickfix.com/issues/4546452-blight-illegal-dumping
July (still Open): https://seeclickfix.com/issues/4734807-blight-illegal-dumping 
August 2x (still Open): https://seeclickfix.com/issues/4843182-general-issues and https://seeclickfix.com/issues/4860493-blight-general
November (still Open, sort of): https://seeclickfix.com/issues/5090774-blight-general

Here's yet another report of random garbage dumped in the weeds behind the Mobil, but also a recommendation that the town forget about the parking and turn the back part of the lot (excepting the EV charging spots) into something more useful and trafficked or send someone through it weekly to clear out the inevitable garbage.	Blight - Illegal Dumping
The trees in front of our house were marked for trimming (one tree) and removal (the other) two years ago and this work has not yet been done.  In the meantime, large branches continue to fall on the sidewalk, running the risk of damaging cars parked below them and cutting off power, which they have done twice in the past two years. Please trim the tree that needs trimming and remove the one that is dead.	Tree Removal & Trimming
Improper operation of traffic signal at corner of Whitney and Hawthorne avenues
Sometimes this traffic light stays green on Hawthorne for far too long and even when no car approaches on it and nobody presses the pedestrian signal. This isn't traffic calming; it just causes wasting of fuel and could make some drivers run the red light. The behavior is erratic; sometimes the signal operates properly. I'll try to post a photo of the traffic backup.	General Issues
This traffic light sometimes cycles with approximately equal green time on each street even when no cars approach on Hawthorne and there is of course much more traffic on Whitney. When it does, traffic can back up for over 2 blocks as the picture shows. The problem is exacerbated because on-street parking there reduces traffic on Whitney to one lane. This behavior is erratic; sometimes it behaves properly, staying green on Whitney until a vehicle approaches on Hawthorne. The strange behavior does nothing to improve safety and only causes vehicles to waste fuel.	General Issues
There has been no street sign on this corner for several years now. Even with the wide availability of navigation systems, signs are essential for those unfamiliar with the neighborhood.	General Issues
sofa dumped at roadside	Other
The county has never paved the road properly on HALF of the road.  So the other half remains well paved and our half is constantly in disrepair due to weather.   Their paving extends a good 6 feet on both sides of ours.  Please fix the road for good instead of constantly just fixing the potholes.	Pothole Patching
A crash was reported this morning at the SE corner of Ruthrauff and La Cholla, which destroyed bus shelter and damaged the concrete pad.	Field Review
Constituent reports a pothole that is about 2 feet by 1.5 feet on Ruthrauff Rd about 25 feet east of the intersection from La Cholla in the eastbound lane. They state that it's impossible to avoid when turning onto the Ruthrauff, as drivers are unable to see it until they hit it.	Pothole Patching
The crosswalk button at the intersection isn't working, heading north on La Cholla, SW corner button closest to the Walmart.  Isn't coming on or allowing school kids to cross in a timely manner.	Signals or Lighting Maintenance
Turn only sign hit and downed on La Cholla going north just before Ruthrauff. Constituent states the sign has been moved off the roadway and would like to know if they would be able to repair it themselves.	Sign Maintenance
Called in by anonymous customer the light timing. She said it took her 17 minutes to get f/m La Cholla to Hwy Drive to I-10 on Ruthrauff Rd. When she was on Ruthrauff Rd She said the traffic was backed up due to the lights timing that needs to be recalibrated f/m La Cholla To Hwy Dr.	Traffic Signal Timing Complaint
Constituent requests a speed bump be installed on River Valley Loop. They request it be installed on the road when travelling westbound before the curve north. Reportedly, many drivers speed through the curve and it poses a hazard to children who play in the street.	Studies - NTMP
sofa dumped at roadside	Field Review
There's multiple potholes by the  both ends of Jay avenue one of them is located between Jay and Noreen Street, in Tucson	Pothole Patching
2 long, skinny potholes where Jay Avenue meets Noreen Street. Constituent worries about a collision hazard as drivers are driving on the incorrect side of the road when turning.	Pothole Patching
Turn lane sign southwest of the intersection of La Cholla and Ruthrauff has been downed as a result of an accident. The sign needs replacement due to the damage.	Sign Maintenance
Constituent reports a pothole on Ruthrauff in the eastbound outside lane when approaching La Cholla.	Pothole Patching
right turn only sign inverted (missing bolt) for north bound La Cholla on the east side of the street.	Sign Maintenance
Request forwarded from TDOT with the following information for 4731 N Courtney Dr:

"Tree is coming over my gate and now I’d sitting in my gate and my gate is falling apart"	Vegetation Management
In front of the address of: 1971 W Narciso Pl there are a large amount of weeds in the county ROW outside of the neighbors fence. Overgrown vegetation up to the fence. Fire hazard. The weeds are f/m fence to the roadway.	Vegetation Management
Leaning/bent sqp. L/ot west shoulder of la cholla approx 200’ south of ruthrauff. Sign ok. Base ok	Sign Maintenance
Leaning/bent sqp  L/OT on the west shoulder of la cholla approx 100’ south of Ruthrauff. Signs ok. Base ok.	Sign Maintenance
Unit 4 is listed as a full-time short term rental at https://www.airbnb.com/rooms/5619359?s=Hwru	Unpermitted Businesses
There is a narrow trench that is not quite filled to the brim with asphalt, making it very dangerous for cyclists going downhill on Scott St.	Pothole & Street Issues
Vandalized BayWheels bike	Street or Sidewalk Cleaning
Tree down across half the street	Tree Maintenance
The streetlight on the southeast corner of Fell and Scott is very bright into neighboring houses	Streetlight Repair
Since Bay to Breakers, this relatively new tree planted by a SF tree organization has  been pushed over, breaking the support ties and boards. Please put this tree back up before it breaks and dies. Also now pedestrians must walked into the busy street, Fell Street, to get by.	Blocked Pedestrian Walkway
Street light at 6th and passyunk is out. As usual	Signage or Signal Issue
Over the past few weeks I have observed significant truck activity including a few 4-axle dump trucks and numerous smaller dump trucks.  I can also hear mechanical sounds from the property.  I can't tell what is in the trucks, it just seems excessive.	Grading Violation
Tree down in East bound lane.	Road Maintenance
Just purchased the home yesterday. Would like a large recycling bin since the house did not come with one	Request or Repair a Recycling Bin
	Residential Bulk Collection
Lots of potholes here, street subsurface might need repair too.	Pothole
In alley with "take me" stickers on it	Container Removal
Sign is on pole laying in grass	Sign Replacement
	Pothole
We have left bags of leaves for four weeks in a row.  None have been taken.  I have emailed about this and received no response.  Thanks	Trash Collection - Missed
	Sidewalk Repair
Graffiti sprayed on the stop sign on the corner of 45th Street NW and Yuma Street NW	Graffiti Removal
	Recycling Collection - Missed
	Pothole
	Pothole
Someone stole my recycling bin	Recycling Cart Delivery
	Dead Animal Collection
	Pothole
Our collection was supposed to be last week and they never came. Furthermore, I haven't seen the leaf collection trucks in our neighborhood last week at all.	Leaf Season Collection
	Supercan - Repair
	Streetlight Repair Investigation
	Traffic Signal Issue
	Tree Removal
	Tree Removal
	Drainage/Flooding Issue
Black car no plates here for days Farragut road between e 24 and bedford	Other
Black car no plates here for days Farragut road between e 24 and bedford	Other
Black car no plates here for days Farragut road between e 24 and bedford	Other
The stretch from 22nd St to 21st St to Ocean Ave is used by cars and delivery vans as a shortcut, breaking the speed limit. 
It passes right by a city playground, the college on it's other side. To avoid the death of a child, speed bumps should be placed along this section.	Other
This is a test of using a bad address	Pothole
work order 20020964917 created 1/7/15 for alley work.  To date nothing
has been done.  I have contacted 
the city at least 5x and submitted online.  So it is now 7 months later.	Other
CITIZEN CALLED TO ADVISE OF AN ABANDONED CAR. IT'S AN OLDER BLUE VEHICLE. IT'S BETWEEN GEORGIA AND GREINGAL AVENUE ON NEW YORK IN MAYMONT... SHE THINKS ITS A PONTIAC.	Abandoned Cars
Multiple potholes in road at this end of lake.	Pothole
Big pothole	Pothole
Fallen limb in park, other storm damage around walkway	Trash/Bulk Pick-ups
Two potholes	Pothole
Wide enough to step through or fall into with a bicycle tire.	Pothole
Dangerous steps due to stone missing. Trip hazard	Other
