sentence	label
Grass along sidewalk at Forest Hill & Kenmore is overgrown making it difficult to see oncoming traffic. This is a significant driving hazard	Overgrown Lots
requesting sofa and chair to be picked up in front	Trash/Bulk Pick-ups
Box Spring & Mattress & Limbs in alley	Trash/Bulk Pick-ups
The bulk trash items needs to be removed from the alley way	Bulk Trash
	Non-functioning Street Lights
brush pickup is needed throughout the alley	Trash/Bulk Pick-ups
debris in rear.	Trash/Bulk Pick-ups
Tree cut down in the rear of the property; brush pile against fence by alley.	Trash/Bulk Pick-ups
requesting bulk trash pick up in back alley between phaup and selden	Trash/Bulk Pick-ups
Please pick up a broken recliner Chair, 20 bags of trash, all kinds of waste, & Branches. In the alley way, which is blocking the alley itself.	Trash/Bulk Pick-ups
citizen has sofa frame and 4 large pillows in the back of her home outside the gate	Trash/Bulk Pick-ups
A series of car damaging potholes at least 5 or 6.  You have to dangerously swerve around them to avoid really messing up your car.  I dont know why this part of the road is not blocked off.	Other
Citizen states at the corner of this location there are several potholes.	Potholes
LIGHT ACROSS THE STREET IS OUT	Non-functioning Street Lights
Sofa and boxes.	Trash/Bulk Pick-ups
citizen requesting a bulk pick-up of tree limbs located in the alley	Trash/Bulk Pick-ups
LIMBS AND BRUSH ON THE SIDE OF THE ADDRESS AT THE ALLEY.	Trash/Bulk Pick-ups
The high grass and weeds on this vacant lot needs cutting.	Overgrown Lots
Customer needs brush picked up from the storm.

Thank you	Trash/Bulk Pick-ups
citizen calling for pick up of trash bulk	Trash/Bulk Pick-ups
citizen states there is a pothole that needs repair on Seldon and 25th--training/ please delete	Potholes
overgrown lot beside 2215 n 25th street.	Overgrown Lots
street light out	Non-functioning Street Lights
large pothole here. in westbound right lane of jahnke Rd.	Pothole
customer would like a Bulk Trash Pick Up	Trash/Bulk Pick-ups
I travel Jahnke Road every day to visit a restaurant in the city. This traffic light turns red with no demand from either cross street and stays red for far too long. It is causing lots of cars on Jahnke to stop and wait for no reason whatsoever. I saw a crew work on this months ago and it got better for a while, but now it couldn't be any more irritating or useless.	Other
metal pole (satellite) trash collector wouldnt pick it up .. located in front of the townhome on the curb	Trash/Bulk Pick-ups
citizen states traffic light needs repair at the intersection of westover hills blvd and forest hill ave. high traffic in this area	Non-functioning Traffic Lights
	Non-functioning Street Lights
	Trash/Bulk Pick-ups
PLEASE FIX POT HOLES NEAR  IRBY ST ALL ALONG THE STREET WHERE THE FOOD LION SITS. ON JAHNKE/ IRBY / NEAR THE GAS STATIONS.	Potholes
Pothole is located at the corner of Jahnke Rd and German School Rd.	Potholes
Please pick up bulk items from this address.	Trash/Bulk Pick-ups
Street light out on the corner at this location.	Non-functioning Street Lights
Bag of trash in the median at this approximate location.	Bulk Trash
sensors are changing the light on Jahnke when there are no cars on Westover Gardens	Non-functioning Traffic Lights
Large pothole at the fork of Spring Grove Dr and Westover Gardens Boulevard.	Potholes
Many potholes along this stretch until at least Glenway Dr	Pothole
Tree fallen @ intersection of westover gardens blvd & spring grove.  Vehicles are impeded!	Other
There is a big pot hole at the intersection of Westover Gardens Blvd and Spring Grove Drive in the "Westover Gardens" neighborhood off of Jahnke Road (23225).	Potholes
citizen says at the intersection of jahnke & german school rd, the street lights facing the residential streets are staying green and the lights facing jahnke are red causing a backup of traffic	Non-functioning Traffic Lights
Raised manhole has become a hazard causing people to abruptly change lanes or swirve to avoid it.	Other
Citizen would like a pick up of tree limbs, and branches from clean up. Located in the the ditch on front of the property	Trash/Bulk Pick-ups
Requesting pick up of yard debris located on the left side of property provided	Trash/Bulk Pick-ups
brush on the side of this address on sunlight ave	Trash/Bulk Pick-ups
customer has branches would like picked up	Trash/Bulk Pick-ups
Please pick up brush items from this location on the side.	Trash/Bulk Pick-ups
Side of house	Trash/Bulk Pick-ups
Citizen requesting radar for speeders.	Other
There is debris and furniture in the front yard at this address.	Other
Trash can full of yard debris	Trash/Bulk Pick-ups
caller states on the side of the street pick up (3) mattress	Trash/Bulk Pick-ups
tree limbs at this address	Trash/Bulk Pick-ups
Please pick up tree brush in the front of the location	Trash/Bulk Pick-ups
Caller states there are quite a few street lights out from Belt Blvd at least to her home that have been out since the storm Pls repair asap. Thank you.	Non-functioning Street Lights
BRANCHES AND DEBRIS LOCATED IN FRONT OF PROPERTY.	Trash/Bulk Pick-ups
Front & rear yards overgrown grass & bushes	Overgrown Lots
Entire family has moved in upstairs garage area. Zoned single family house.	Other
Please pick up bulk brush items at this location	Bulk Trash
brush need to be picked up located in the front of the property	Trash/Bulk Pick-ups
citizen would like a brush pickup	Trash/Bulk Pick-ups
Yard debris at curb by property	Trash/Bulk Pick-ups
Fallen tree from the hurricane is in road at dead-end turnaround.	Trash/Bulk Pick-ups
It's 90 degrees out. The water fountain at Texas Beach / Northbank parking needs to be turned on.	Other
Please turn on the water supply to the fountain at the entrance to the Texas Beach Parking lot.  Thank you!	Other
	Other
gray lincoln,tags XFX-8038(10-11),insp.(10-11) on street	Abandoned Cars
TV, 2 twin beds and a dresser.	Trash/Bulk Pick-ups
requesting furniture pick up in back alley	Trash/Bulk Pick-ups
Alley collection. Beds: queen size headboard, bunk bed, & dresser.	Trash/Bulk Pick-ups
Mattress in the back of this location.	Trash/Bulk Pick-ups
REQUESTING TO HAVE OLD FURNITURE PICKED UP IN ALLEY.	Trash/Bulk Pick-ups
bulk trash removal	Trash/Bulk Pick-ups
	Trash/Bulk Pick-ups
FURNITURE,TRASH AT STREET	Trash/Bulk Pick-ups
Street light out directly across the street from 1505 Kansas Ave & directly behind 1501 Kansas Ave	Non-functioning Street Lights
INOP.GRAY MERCURY MARQUIS LS,TAGS JVA-7438(6-13),INSP.(5-13) ON STREET	Abandoned Cars
Citizen called their Street Lights have been out for over two weeks,	Non-functioning Street Lights
INOP.GRAY MERCURY GRAND MARQUIS LS,TAGS JUA-7438(6-13),INSP.(5-13) ON STREET	Abandoned Cars
Needs pickup of brush; located across the street at the front of an empty lot curbside	Trash/Bulk Pick-ups
pulled to the alley ready for pick up	Trash/Bulk Pick-ups
INOP.GRAY VW PASSAT,TAGS XMH-5204(12-12),INSP.(12-12) ON STREET	Abandoned Cars
Abandoned car with flat tires, has not moved in 6 months	Other
Items in alley for bulk pickup	Trash/Bulk Pick-ups
Please collect bulk items in alley. Thank you!	Trash/Bulk Pick-ups
Citizen would like to have a pile of dressers and other bulk items that need to be removed from the alley of the residence.  (This is a one way/dead-end alley).	Trash/Bulk Pick-ups
brush in front of this address	Trash/Bulk Pick-ups
Please remove bulk items from this location.	Trash/Bulk Pick-ups
Street light is out  at  701 E Brookland Park Blvd	Non-functioning Street Lights
Bulk trash in alley behind Hotchkiss	Trash/Bulk Pick-ups
Twin mattress and box spring, desk chair, some computer monitors, and a printer, and TV.	Trash/Bulk Pick-ups
BRUSH IN THE ALLEY	Trash/Bulk Pick-ups
lights out at both ends of the alley	Non-functioning Street Lights
tree debris, wood pallets located in the alley way	Trash/Bulk Pick-ups
Power pole is in the alley has loss wires hanging from it and are hanging in her yard.the pole is alley 2900 blk of woodcliff.	Non-functioning Street Lights
large potholes in alley in rear of property.	Potholes
big potholes in alley about 5, very dangerous	Other
CITIZEN CALLED IN REQUESTING PICKUP OF YARD WASTE, BRUSH AND TREE LIMBS FROM THE ALLEY BEHIND 1115 BROOKLAND PARK BLVD	Trash/Bulk Pick-ups
Yard debris, on Woodcliff Ave, on the side	Trash/Bulk Pick-ups
big potholes in alley about 5, very dangerous.	Potholes
In back alley mattress and other items, this is an approximate address.	Trash/Bulk Pick-ups
1100 block of Alley behind the Residence. There are several potholes approx. 4 ft wide. This is a gravel alley. There is a handicap resident who has difficulty moving through the alley.	Potholes
