sentence	label
The pothole was requested and not repaired yet.  It is the road in front of South River High School	Pothole
They dug a large hole in rear yard and pushed trees and debris into the hole, used the dirt to cover the hole and change the grade and elevation of the property	Grading Violation
recent grading of rear commercial property of 108 and 110 Defense Hwy., has created holding water along property fence on Spruce Lane. This owner has also removed required landscaping that blocked illegal entrance across Spruce Lane. Large delivery and construction vehicles are using Spruce Lane for egress to both of these properties unlawfully. Spruce Lane is privately owned and neither businesses have permission for their use.
  These properties are violating their zoning permits since both have removed landscaping and paved over green areas without county zoning approvals.	Stagnant Water
roof has large opening that vultures are flying in and out of. Light sometimes can be seen at night like someone is living there.	Vacant Structure Open to Casual Entry
There's a sexual perpetrator lounging around at the cigar shop. His name is Justin Newman. He is very dangerous and white trash.	Junk
Illegal sign	Other Concerns
The attached photos show a unmarked police vehicle parked on the pedestrian sidewalk. This is frequent issue, almost daily. Photos will be sent to Capitol newspaper as well. I'm tired if police thinking they are above the law.	Other Concerns
Lots of junk and trash accumulated in the back of the house	Trash, Garbage or Refuse
Sidewalk on bestgate rd corner by generals hwy is near impassable due to tree growth	Tree Trimming
Annapolis Mall Illegal Left Turns from Generals Hwy South into Exit from Annapolis Mall. Needs NO LEFT TURN Sign and Police enforcement.	Traffic Signs
our neighbors at 8333 Baltimore Annapolis Blvd have chickens and roosters that are constantly in our yard.  we have talked with them and given them a letter requesting they keep them out of our yard yet they still come into our yard daily.  can not take my dogs out due to them and the rooster have chased me in my own back yard.  what can we do?	Chickens/Roosters/Fowl
Missing Golden	Lost Pet
Please open the bathrooms at Lake Waterford Park.   My 71 year old mother had to pee herself because the bathrooms were closed.	Regional/Community Parks
Underground wasp/hornet bee nest! 100's of bee's! Needs attention	Regional/Community Parks
Constant drainage problem on roadway of Catherine Ave near Fremont Ave. in Pasadena.  Appears water is draining from someone’s yard or something into the road that stays there forever and cause vehicles to swerve around it into the wrong lane causing near miss accidents.   Please correct this and provide and update.   Thank you.	Drainage Complaint
Water from this location is being drained onto the road from a hose. There is even a concrete drainage connection holding the hose in place and directing the water over the sidewalk and onto the roadway.  It is either 8343 or 8341 Catherine Ave.  There is also drainage being put onto the roadway at 8439 Catherine Ave.  This will become an issue for BOH in cold weather!!	Drainage Complaint
Standing Water in Roadway causing Traffic Hazard!
This has been an issue for about 6 months.	Drainage Maintenance
Either water main or residential line break. There's a decent amount of water on the road and it has been there for several days.	Drainage Complaint
Water is coming out of the ground. This has been going on for a long time.  8434 Catherine Ave.	Drainage Complaint
A large Backo was digging and removing large amounts of dirt between two houses. Debris included grading fabric.	Grading Violation
A fence is being installed along a property line without displaying the property line or a permit.	Building Violation
Current Recycling Bin is Broken. Asking for a replacement.	Request a new Recycling Container
Careless homeowner is draining some type of liquid via tubing from their home onto Catherine Ave which has frozen and has made the entire road icy all week	Drainage Complaint
Yellow and green lawn tractor	Schedule Bulk Metal Pickup
Pot hole in center of road.  Getting larger after each rain event	Pothole
The privacy fence is built up to the sidewalk limiting visibility to enter on to Catherine ave from Fremont ave. Dangerous.	Other Concerns
There is an above ground pool that has about four foot of stagnant water, it has been like that for about a year and a half. It is now housing many, many frogs, tons of mosquitos and it is also attracting ducks and starting to see duck droppings in yards near by.	Stagnant Water
There is a gully that is suppose to allow the water to flow through the yard at 915 Fawn Ave, under the street to the other side. The other side is basically closed off between 916 and 914 Fawn Ave and the water then becomes back up in the yard of 915 Fawn Ave. Hoping to get the drain cleared out.  We have had standing water and flooding at times.Thank you.	Drainage Maintenance
