sentence	label
Lot people hang out at night on street including Speeding Garden St and Pliny St  that area whb bere Concern Early Morning and Late at night Both area not well light at night	Blighted Properties
mattresses in front of 178 Brooks St on roadway/sidewalk	Trash/Litter
two tv's on city sidewalk	Trash/Litter
The owner of Bella Vista Grocery Store complained to the City of Hartford Small Business Specialist assigned to this area that the street lights at the corner of Fairmount and Green Street are out.	Street Light Out
Missing top table and broken seats	Parks
Police officers have placed "No Parking" signs on Trumbull Street at 9:30pm which has occurred several times throughout the week with no warning. They are giving tickets without valid reason.	General Bus Request/Incident
	Trees
Missing top table	Parks
Low hanging electrical device at corner of Shelton and Division next to community baptist church	NHFD - Fire Safety Concern
didn't bloom in the summer, bark fell off during hurricane...

3rd tree from the gate on the even side of the street coming from Winchester, tree is located on the Farmington Canal Trail

The tree is located close to home and the fence	Stumps
Resident reports that trash bags were not collected at the curbside. Please investigate.	Trash & Recycling
Dead limb over shelton Ave. resident request tree inspection and trimming. Tree in front of 150 Shelton Ave	Tree Trimming
Resident requests inspection on tree in front of 230 Division. Large dead branches seen in picture.	Stumps
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
Resident reports that snow plows blocked in their driveway. They are unable to dig themselves out.	Public Space, Streets and Drains
There will be an Emergency Order No Parking ban on Friday, July 8th. On 276 Division St. to Shelton Ave. For repair water service, even side only.	Signs
Across from 246 division. In front of 246 there are also roots from city sidewalk work	Illegal Dumping
The occupants of this residence continue to be a serious hazard to the neigborhood.	Private Property Issue
Old bureau or set of drawers / partially broken	Illegal Dumping
The sidewalk on Division Street next to the Community Baptist church parking lot is completely eroded. Needs serious work.	Sidewalks and Curb damage
Resident reporting neighbor directly across the street used leaf blower to put leaves back into street.  Please clear leaves from street.	Public Space, Streets and Drains
Eastbound at Shelton and Division. Red light out.	Traffic Signal / Pedestrian Signal
Tires and microwave left on side of Dixwell Ave. Please pick up	Illegal Dumping
A tree fell onto resident vehicle.	Storm Work: Make Safe
Resident reports illegally dumped items at this location. Please investigate.	Illegal Dumping
	Tree Trimming
Resident reports that a big truck drove past and broke off a big limb from city tree. Tree is located directly across from this address. Requesting to have tree limb removed from street.	Parks Request
Sidewalk damaged from tree root has been an on-going insurance issue, resident claims called on numerous occasions	Sidewalks and Curb damage
Resident reports a loose, rusted One Way street sign that is pointing in the wrong direction in front of her property at 249 Townsend Avenue.	Signs
Resident reports a damaged sidewalk on the Florence Avenue side of this address. The sidewalk contains numerous cracks and is in need of repairs. Inspection requested as soon as possible.	Sidewalks and Curb damage
Owner repeatedly ignores the City directive to clear sidewalks within 24 hours after snowfall. The City replaced the sidewalks of this residence this past fall so now there is no excuse for not shoveling. Townsend Ave is very narrow at this point and walking in the street is a dangerous option especially with a child or pet in tow. Thank you	SNOW RELATED
#247 repeatedly hires someone to shovel a path to her door so she can receive mail but leaves the sidewalks covered in snow where it quickly turns to ice. She did shovel after the last storm when LCI acknowledged the issue. I believe they must have given her a warning because this is the first time in two years her sidewalk has been shoveled. I think she needs a follow-up reminder that the walk must be cleared after every storm. #249 sometimes does the same thing and clears only a pathway to the door. Townsend is very narrow at this point and cars/buses/trucks speed by making it very dangerous to walk in the street.
And for all the trolls who wish to respond to this SCF issue, I already hand shovel the sidewalks and front paths for two older neighbors and that's the best I can do. You, however, are welcome to shovel out these offenders .	Other
Across the street from this Townsend Avenue address and near the grassy area by the seawall there is an old dry large tree needing trimming. Please assess it	Trimming - Priority 1
Stop sign / do not enter sign down at Florence and Townsend.	Signs
	Stumps
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
Resident reports that recycling was not picked up.	Trash & Recycling
	Tree Trimming
Street lights out no light on street, a lot of suspicious activity	Street Lamp
It looks like sign at the Florence Ave. entrance to the Pardee seawall Park has been painted white, then tagged with graffiti. Can it be replaced?	Graffiti
Resident reports that there is a huge maple tree in the vicinity of this property that has caused the sidewalk to be raised. Underneath the raised sidewalk, resident reports there is a beehive.  Please inspect.   (Location is on Concord St near the intersection of Parker Place)	Public Space, Streets and Drains
