sentence	label
	Street Light Out Complaint
	Water Lead Test Visit Request
	Pavement Cave-In Survey
	Pothole in Street Complaint
	Water Lead Test Visit Request
Duplicate	Street Light Out Complaint
	Tree Trim Request
	Garbage Cart Maintenance
	Pothole in Street Complaint
Duplicate	Tree Debris Clean-Up Request
	Tree Debris Clean-Up Request
Duplicate	Street Light Out Complaint
	Alley Light Out Complaint
Locked	Building Violation
	Rodent Baiting/Rat Complaint
Duplicate	Street Light Out Complaint
Duplicate	Pothole in Street Complaint
Locked	Building Violation
	Sign Repair Request - All Other Signs
	Restaurant Complaint
	Pothole in Street Complaint
	Operating Without Business License Complaint
	Pothole in Street Complaint
	Sign Repair Request - All Other Signs
	Buildings - Plumbing Violation
	Buildings - Furnace Violation
	Buildings - Plumbing Violation
	Street Light Out Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
Graffiti - Painted	Graffiti Removal Request
	Street Light Out Complaint
Locked	Building Violation
	Garbage Cart Maintenance
	Tree Debris Clean-Up Request
	Tree Debris Clean-Up Request
	Pothole in Street Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Tree Debris Clean-Up Request
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Missed Garbage Pick-Up Complaint
	Alley Light Out Complaint
Duplicate	Street Light Out Complaint
	Alley Light Out Complaint
	Alley Light Out Complaint
	Tree Trim Request
	Water Lead Test Kit Request
	Yard Waste Pick-Up Request
	Pothole in Street Complaint
	Street Light Out Complaint
Duplicate	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Water Lead Test Visit Request
	Alley Light Out Complaint
	Rodent Baiting/Rat Complaint
	Tree Debris Clean-Up Request
	Street Light Out Complaint
	Graffiti Removal Request
	Cable TV Complaint
Duplicate	Street Light Out Complaint
Duplicate	Street Light Out Complaint
	Street Light Out Complaint
	Abandoned Vehicle Complaint
Duplicate	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
Duplicate	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Alley Light Out Complaint
Locked	Building Violation
	Alley Light Out Complaint
Duplicate	Street Light Out Complaint
Duplicate	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Graffiti Removal Request
	Pothole in Street Complaint
	Sanitation Code Violation
	Building Violation
	Building Violation
	Alley Light Out Complaint
	Rodent Baiting/Rat Complaint
	Garbage Cart Maintenance
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Tree Trim Request
	Clean Vacant Lot Request
	Clean Vacant Lot Request
	Rodent Baiting/Rat Complaint
Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
On south side of the VIC theatre. Brown painted doors.	Graffiti Removal Request
	Graffiti Removal Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Out Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Graffiti Removal Request
	Rodent Baiting/Rat Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
"Punk". This wraps around the corner from Sheffield onto Belmont. Not sure how far down Belmont this mass tagging goes	Graffiti Removal Request
Orange graffiti on unpainted brick	Graffiti Removal Request
	Pothole in Street Complaint
	Sanitation Code Violation
	Pothole in Street Complaint
Completed. Pothole Patched.	Pothole in Street Complaint
	Building Violation
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
Completed	Sanitation Code Violation
Duplicate	Pothole in Street Complaint
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
Completed. Graffiti - Blasted.	Graffiti Removal Request
Gang tag on red line overpass column	Graffiti Removal Request
	Stray Animal Complaint
	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Locked	Building Violation
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Building Violation
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Graffiti Removal Request
	Street Light Out Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
	Restaurant Complaint
	Graffiti Removal Request
	Graffiti Removal Request
	Sewer Cleaning Inspection Request
	Graffiti Removal Request
	Pothole in Street Complaint
	Restaurant Complaint
	Pothole in Street Complaint
Duplicate - Graffiti - Painted	Graffiti Removal Request
	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Abandoned Vehicle Complaint
Graffiti - Painted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Lead Inspection Request
	Tree Debris Clean-Up Request
Gone on Arrival - Vehicle	Abandoned Vehicle Complaint
	Tree Removal Request
	Tree Debris Clean-Up Request
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Tree Removal Request
	Pothole in Street Complaint
Graffiti - Painted	Graffiti Removal Request
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Graffiti - Painted	Graffiti Removal Request
	Building Violation
	Building Violation
	Building Violation
	Building Violation
	Sanitation Code Violation
	Building Violation
	Building Violation
	Rodent Baiting/Rat Complaint
Graffiti - Blasted	Graffiti Removal Request
	Sanitation Code Violation
	Building Violation
	Pothole in Street Complaint
	Tree Debris Clean-Up Request
	Sanitation Code Violation
	Tree Debris Clean-Up Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Tree Debris Clean-Up Request
	Abandoned Vehicle Complaint
Duplicate	Building Violation
No Cause	Building Violation
Locked	Building Violation
Duplicate	Building Violation
Locked	Building Violation
	Buildings - Boiler Violation
	Sanitation Code Violation
	Building Violation
Locked	Building Violation
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
Locked	Building Violation
Locked	Building Violation
	Graffiti Removal Request
	Graffiti Removal Request
	Graffiti Removal Request
	Building Violation
	Pothole in Street Complaint
	Street Light Out Complaint
	Garbage Cart Maintenance
	Rodent Baiting/Rat Complaint
	Tree Trim Request
	Restaurant Complaint
	Tree Trim Request
	Garbage Cart Maintenance
	Garbage Cart Maintenance
	Recycling Pick Up
	Dead Animal Pick-Up Request
	Sewer Cave-In Inspection Request
	Garbage Cart Maintenance
	Rodent Baiting/Rat Complaint
	Tree Removal Request
	Recycling Pick Up
	Stray Animal Complaint
	Street Light Out Complaint
CDOT Alley Light Out Transfer Outcome	Street Light Out Complaint
	Street Light Out Complaint
	Sanitation Code Violation
	Pothole in Street Complaint
	Consumer Fraud Complaint
	Sanitation Code Violation
Bus stop bench graffiti.	Graffiti Removal Request
	Sewer Cave-In Inspection Request
	Sanitation Code Violation
	Sanitation Code Violation
	Sanitation Code Violation
	Rodent Baiting/Rat Complaint
	Street Light Out Complaint
	Alley Light Out Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pavement Cave-In Survey
	Pothole in Street Complaint
	Sewer Cave-In Inspection Request
	Street Light Out Complaint
	Dead Animal Pick-Up Request
	Pavement Cave-In Survey
	Abandoned Vehicle Complaint
Pothole Patched	Pothole in Street Complaint
	Street Light Pole Damage Complaint
	Pothole in Street Complaint
	Sewer Cave-In Inspection Request
	Pothole in Street Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Street Light Out Complaint
	Pothole in Street Complaint
	Abandoned Vehicle Complaint
	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Pole Damage Complaint
	Water Lead Test Kit Request
	Street Light Out Complaint
	Buildings - Electrical Violation
	Sign Repair Request - Stop Sign
	Street Light Out Complaint
	Sign Repair Request - All Other Signs
	Buildings - Plumbing Violation
	Water Lead Test Kit Request
	Pothole in Street Complaint
Graffiti Removed	Graffiti Removal Request
	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Restaurant Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Relamped	Street Light Out Complaint
	Graffiti Removal Request
	Pothole in Street Complaint
	Pothole in Street Complaint
	Alley Light Out Complaint
	Alley Light Out Complaint
Duplicate	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
Completed. Graffiti - Blasted.	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
Graffiti - Blasted	Graffiti Removal Request
	Street Light Out Complaint
	Alley Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Graffiti Removal Request
	Abandoned Vehicle Complaint
	Graffiti Removal Request
	Graffiti Removal Request
Duplicate	Street Light Out Complaint
Duplicate	Street Light Out Complaint
	Graffiti Removal Request
	Sewer Cave-In Inspection Request
	Tree Debris Clean-Up Request
	Rodent Baiting/Rat Complaint
	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Street Cut Complaints
	Graffiti Removal Request
	Pothole in Street Complaint
	Graffiti Removal Request
	Yard Waste Pick-Up Request
	Tree Removal Request
	Street Cleaning Request
	Street Cleaning Request
	Restaurant Complaint
	Restaurant Complaint
	Street Light Out Complaint
Placed 7 Day Sticker/AV	Abandoned Vehicle Complaint
	Rodent Baiting/Rat Complaint
	Restaurant Complaint
	Pothole in Street Complaint
	Street Light Out Complaint
Duplicate	Street Light Out Complaint
Duplicate	Pothole in Street Complaint
	Pothole in Street Complaint
	Restaurant Complaint
	Sewer Cave-In Inspection Request
	Low Water Pressure Complaint
Pothole Patched	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Rodent Baiting/Rat Complaint
	Building Violation
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
Graffiti - Painted	Graffiti Removal Request
	Street Light Out Complaint
	Rodent Baiting/Rat Complaint
	Sanitation Code Violation
	Sanitation Code Violation
Locked	Building Violation
	Yard Waste Pick-Up Request
	Graffiti Removal Request
Duplicate	Pothole in Street Complaint
