sentence	label
Graffiti spray painted in the shape of a ship anchor on the electric box on the north side of Drexel 1 block east on Drexel from the intersection of Drexel and Houghton.	Graffiti
Red graffiti on white utility box.  On north side of Drexel at the intersection of Houghton and Drexel.	Graffiti
Graffiti spray painted in the shape of a ship anchor on the electric box on the north side of Drexel at the intersection of Drexel and Houghton.	Graffiti
the yield sign bolt broke and the sign is hanging upside down	Traffic Markings
Pothole is on the south east corner by the crosswalk and is very large	Pothole
The south end of the west wall has black graffiti.	Graffiti
The street light on the East side of the road between Fayette and 45th is out.	Streetlight Issues
In the street entrance to Erickson Elementary main parking lot - large pothole.  On Mann itself, NW side of school.	Pothole
All around the Vista Del Prado park, there is a bunch of graffiti covering signs, trees, and playground equipment.	Graffiti
Illegal sign blocking sidewalk. It is difficult to pass by with a baby stroller.	Litter
Injured coyote	Animal Related
Near crosswalk	Potholes
several potholes	Potholes
This sidewalk has been torn up like this for ages. I get stuck pushing a stroller over this and I have even seen people in wheelchairs unable to use this sidewalk. Please fix it.	Pothole
Large tagging on bike path wall	Graffiti
On aviation way bicycle lane wall	Graffiti
Bristol park	Graffiti
A few hours worth if graffiti sprayed over the weekend. Please address ASAP.	Graffiti
On wall end of bicycle path wall	Graffiti
On bicycle path behind chain link fence prior to westbound tunnel enterance	Graffiti
On sound wall on bicycle lane.	Graffiti
There has been a homeless camp in a empty residential household lot for the past two months. The tent is hidden by piled up palm fronds.	Other
abandon pit bulls and cats	Animal Related
STATES TWO HOMELESS CAMPS	Homeless Camp Protocol
In the alley behind our home there's overgrown tree, branches growing all over and weeds,  making this fire hazardous, my concerns are many . Mary I please request a call back or response via email on who to contact.  TPD was on the chase for an individual and they injured them selves with the many branches.	Overgrown Weeds & Vegetation
Walk/don’t walk signal on northwest corner malfunctioning.	Streetlight Issues
pretty much the whole street [felix blvd]is beat up pretty bad. its has been like that for a while now. the potholes get covered up but as soon as monsoon gets here,they’re back and worse then before. there is a huge pothole in front of the address 3740 e. felix blvd. thanx in advanced.	Pothole
Abandoned vehicle has been at the corner of Nebraska & Alvernon for over a week.	Junk Motor Vehicle
gang related graffiti	Other
Boat on a trailer has been blocking this sidewalk for months. Needs to be moved or towed.	Junk Motor Vehicle
6 or more lights out starting at the address & going west	Streetlight Issues
This issue was reported to the City of Oakland Public Works Agency via phone (510-615-5566), email (pwacallcenter@oaklandnet.com), or web (www.oaklandpw.com).	Other: Traffic Signal
Dumped item	Illegal Dumping
Sign claiming that public parking is for business’ customers only	Parking - Change (On Street)
On ground.	Graffiti
expanding potholes all along street	Streets - Street Deterioration
On parking meter	Graffiti
Of ups - as usual	Illegal Dumping
On building	Graffiti
On backside of sign	Graffiti
On box	Graffiti
Bus shelter at corner of Perkins Street and Grand Ave. was damaged by a hit and run driver who also ran into and damaged the fire hydrant. Needs to be repaired.	Other City Services
On cage	Graffiti
On Perkins St side of Chrvron station at Grand & Perkins	Illegal Dumping
LE 395 Broken for the last 4 days.	Parking Meter Broken
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Streets - Potholes/Depression
On newsrack	Graffiti
Someone has posted multiple fake No Parking signs in the 3 public street parking spaces in front of the Chevron gas station on Perkins St.  There are no official city of Oakland No Parking permits, as required.	Parking - Enforcement
And 'Grand' theft. At 3:30am two guys in a truck bought a candy bar at Chevron (Grand & Perkins), chained the ATM to their truck and dragged it to street, busted it open, stole cash, and drove away. OPD called. As of 07:45am, cops not yet arrived.	Illegal Dumping
Street light numbers A 2848 and A2846 are burnt out and not working	Street Light (Not Traffic Signal)
Mattresses, bed frame, shopping cart.	Illegal Dumping
Illegal dumping of an appliance by resident of 4100 Allendale Ave (City owned bldg). Video of the act here: https://drive.google.com/open?id=0B3pJN5US84FacnRySlRQTjIzd1U	Illegal Dumping
Refrigerator has been in front yard of this house for over a month. This has been sent to code enforcement who have done nothing to solve this problem of urban blight.	Illegal Dumping
Refrigerator was dumped in front yard and has been there for over 3 weeks.	Illegal Dumping
Homeowners put their unwanted appliances and trash in their front yard and it has been there for weeks.	Illegal Dumping
Home owners dumped old refrigerator out on sidewalk and has been there for two weeks.	Illegal Dumping
There is something wrong with the traffic light at High and Virginia St.  Last night I was there for two minutes and my passenger got out of the car to push the pedestrian crossing button but to no avail.  I had to turn right and make a u-turn back on High St. towards 880.  There are numerous children who attend Melrose Academy in Maxwell Park but often will not wait for the light to turn for them to cross.  Could the city please check and adjust the amount of time for the pedestrian crossing light to come on?	Other: Traffic Signal
This issue was reported to the City of Oakland Public Works Agency via phone (510-615-5566), email (pwacallcenter@oaklandnet.com), or web (www.oaklandpw.com).	Graffiti
This issue was reported to the City of Oakland Public Works Agency via phone (510-615-5566), email (pwacallcenter@oaklandnet.com), or web (www.oaklandpw.com).	Illegal Dumping
This issue was reported to the City of Oakland Call Center via phone (510-615-5566), email (callcenter@oaklandnet.com), or web (www.oaklandpw.com).	Illegal Dumping - debris, appliances, etc.
This issue was reported to the City of Oakland Call Center via phone (510-615-5566), email (callcenter@oaklandnet.com), or web (www.oaklandpw.com).	Graffiti
This issue was reported to the City of Oakland Call Center via phone (510-615-5566), email (callcenter@oaklandnet.com), or web (www.oaklandpw.com).	Illegal Dumping
This issue was reported to the City of Oakland Public Works Department via phone (510-615-5566), email (pwacallcenter@oaklandnet.com), or web (www.oaklandpw.com).	Other: Traffic Signal
Stuffed animals on street signal	Graffiti - Traffic Sign(s)
Pedestrian signal on the corner near pyramid restaurant doesn't  read when pushed. I push the walk signal and the light turn greens the walk signal doesn't appear. The green light is barely long enough to cross before it turns red.	Other: Traffic Signal
Garbage and rotten food in front yard	Illegal Dumping - debris, appliances, etc.
Storm drain at the end of Penniman ct smells like raw sewage.	Other City Services
Graffiti on  the wall of a building	Graffiti
Graffiti on a building	Graffiti
Tons of litter around the waters edge killing wildlife, birds.  I can volunteer to help clean up	Illegal Dumping - debris, appliances, etc.
Semi has been there for almost a week. Damage to the front bumper. Blocking entrance to Oakland city parks property and makes it difficult for us to park and navigate around the semi truck.	Parking - Abandoned Vehicle
We collected 20+ bags of litter at the MLK Regional Shoreline Park.  They are stacked next to the green shed near the soccer field.	Other City Services
This issue was reported to the City of Oakland Public Works Department via phone (510-615-5566), email (pwacallcenter@oaklandnet.com), or web (www.oaklandpw.com).	Illegal Dumping
Tractor tire directly accross from Tidewater Boating Center	Illegal Dumping
There is a speed bump here at the Tidewater boating center, which is either on the Bay Trail, or on a connector used by many bicycles to get on it. This speedbump is short and severe, in the shadow of a tree, and its paint is completely worn off. I hit it without seeing it, and almost fell off my bike in a way that would like have caused me to break an arm, wrist, or my skull. I barely managed to hang onto my handlebars.  I spoke to an East Bay parks employee here who said that she has seen three people crash there on bicycles and has had to administer first aid to some of them. This is an immediate and urgent issue to have this repainted to avoid injury to bicyclists. It also, longer-term, should be made into a longer broader speedbump so that if a bicyclist doesn't see it they don't wreck.	Streets - Street Deterioration
